Month: 1 | Well_ID: 1 | Groundwater_Level: 10.993428306022466 | Precipitation: 52.50449005295815 | Temperature: 21.391312233313734 | Evapotranspiration: 21.76064513028 | Pumping_Rate: 115.2106081640607 | Land_Use: Urban
Month: 60 | Well_ID: 2 | Groundwater_Level: 10.559283035286786 | Precipitation: 46.26057394029108 | Temperature: 20.742967828698433 | Evapotranspiration: 28.936629974686852 | Pumping_Rate: 138.7823586855462 | Land_Use: Urban
Month: 1 | Well_ID: 3 | Groundwater_Level: 10.494021672307355 | Precipitation: 51.13299849794215 | Temperature: 25.87605709454256 | Evapotranspiration: 39.9558151400203 | Pumping_Rate: 149.9119849643042 | Land_Use: Natural
Month: 2 | Well_ID: 3 | Groundwater_Level: 6.9572751541165445 | Precipitation: 60.593855087134614 | Temperature: 39.926295013017054 | Evapotranspiration: 47.031726099180375 | Pumping_Rate: 109.15729379594059 | Land_Use: Urban
Month: 3 | Well_ID: 3 | Groundwater_Level: 11.45422570575654 | Precipitation: 48.590024438818176 | Temperature: 26.837408327371524 | Evapotranspiration: 13.619709425639833 | Pumping_Rate: 117.62175099418037 | Land_Use: Natural
Month: 4 | Well_ID: 3 | Groundwater_Level: 5.726901013605847 | Precipitation: 59.730032876524035 | Temperature: 23.43235156913801 | Evapotranspiration: 12.136245346453133 | Pumping_Rate: 142.4256186499327 | Land_Use: Natural
Month: 5 | Well_ID: 3 | Groundwater_Level: 9.59648162315409 | Precipitation: 51.28948829620241 | Temperature: 29.60900750988626 | Evapotranspiration: 23.779651944456187 | Pumping_Rate: 113.42181811206927 | Land_Use: Agricultural
Month: 6 | Well_ID: 3 | Groundwater_Level: 12.706789650379559 | Precipitation: 10.490668672922574 | Temperature: 27.413439436046062 | Evapotranspiration: 35.82737583173864 | Pumping_Rate: 84.96297676629362 | Land_Use: Urban
Month: 7 | Well_ID: 3 | Groundwater_Level: 6.259535829795283 | Precipitation: 31.213292123624914 | Temperature: 27.100472452259208 | Evapotranspiration: 34.968735905075974 | Pumping_Rate: 86.54371490416416 | Land_Use: Agricultural
Month: 8 | Well_ID: 3 | Groundwater_Level: 7.034954029851035 | Precipitation: 47.11824888556769 | Temperature: 28.034252966078355 | Evapotranspiration: 40.6977145498385 | Pumping_Rate: 107.15664861321217 | Land_Use: Agricultural
Month: 9 | Well_ID: 3 | Groundwater_Level: 8.306511216499068 | Precipitation: 25.80610514317785 | Temperature: 35.28271782414771 | Evapotranspiration: 18.003024716346918 | Pumping_Rate: 61.28315734161344 | Land_Use: Urban
Month: 10 | Well_ID: 3 | Groundwater_Level: 7.053052955926244 | Precipitation: 61.99857459992409 | Temperature: 19.34555782337042 | Evapotranspiration: 6.838561370311234 | Pumping_Rate: 95.70223253907422 | Land_Use: Agricultural
Month: 11 | Well_ID: 3 | Groundwater_Level: 4.924937577867986 | Precipitation: 80.61501664687395 | Temperature: 27.368160384057273 | Evapotranspiration: 38.58014195302145 | Pumping_Rate: 132.8964135469076 | Land_Use: Natural
Month: 12 | Well_ID: 3 | Groundwater_Level: 8.143349132233693 | Precipitation: 74.37523703394633 | Temperature: 20.368094350092306 | Evapotranspiration: 21.718037270347654 | Pumping_Rate: 34.26238446504157 | Land_Use: Natural
Month: 13 | Well_ID: 3 | Groundwater_Level: 5.875412159446383 | Precipitation: 45.73114258139584 | Temperature: 27.77756323171124 | Evapotranspiration: 9.815121356113622 | Pumping_Rate: 146.03446305383545 | Land_Use: Natural
Month: 14 | Well_ID: 3 | Groundwater_Level: 8.954881569702241 | Precipitation: 79.81452273699904 | Temperature: 20.40656744256953 | Evapotranspiration: 31.450637459593818 | Pumping_Rate: 133.67122656109478 | Land_Use: Natural
Month: 15 | Well_ID: 3 | Groundwater_Level: 6.190352796255391 | Precipitation: 52.97334914404223 | Temperature: 22.91316593197458 | Evapotranspiration: 37.931756882186775 | Pumping_Rate: 86.2070615250857 | Land_Use: Natural
Month: 16 | Well_ID: 3 | Groundwater_Level: 11.164252815012556 | Precipitation: 43.258280577639205 | Temperature: 23.524550428810468 | Evapotranspiration: 28.779428678787227 | Pumping_Rate: 116.30172483615429 | Land_Use: Agricultural
Month: 17 | Well_ID: 3 | Groundwater_Level: 6.546494161296556 | Precipitation: 37.7319467291812 | Temperature: 29.879083596723547 | Evapotranspiration: 25.421516138175107 | Pumping_Rate: 100.09443180718979 | Land_Use: Agricultural
Month: 18 | Well_ID: 3 | Groundwater_Level: 7.530591034363978 | Precipitation: 43.95060627023744 | Temperature: 29.59227221971207 | Evapotranspiration: 28.406377678540935 | Pumping_Rate: 136.8997110531605 | Land_Use: Natural
Month: 19 | Well_ID: 3 | Groundwater_Level: 9.876130085362483 | Precipitation: 42.236463629175425 | Temperature: 18.771413117768077 | Evapotranspiration: 26.294172375992172 | Pumping_Rate: 129.48049428309824 | Land_Use: Natural
Month: 20 | Well_ID: 3 | Groundwater_Level: 5.87390062472156 | Precipitation: 53.408324447509756 | Temperature: 25.274670554999243 | Evapotranspiration: 16.51952888059833 | Pumping_Rate: 57.997878304509726 | Land_Use: Agricultural
Month: 21 | Well_ID: 3 | Groundwater_Level: 8.88863417673508 | Precipitation: 53.211479620997295 | Temperature: 21.452100726254137 | Evapotranspiration: 22.85319323009568 | Pumping_Rate: 117.6178724039253 | Land_Use: Urban
Month: 22 | Well_ID: 3 | Groundwater_Level: 11.156955556910516 | Precipitation: 50.06092040306829 | Temperature: 18.707475446623327 | Evapotranspiration: 35.212799050138145 | Pumping_Rate: 93.83116439070257 | Land_Use: Agricultural
Month: 23 | Well_ID: 3 | Groundwater_Level: 5.446773811601853 | Precipitation: 58.738763394927 | Temperature: 23.914914747878147 | Evapotranspiration: 33.216785413765 | Pumping_Rate: 102.484977115543 | Land_Use: Agricultural
Month: 24 | Well_ID: 3 | Groundwater_Level: 9.159366323519436 | Precipitation: 73.81292549572683 | Temperature: 23.457586057720903 | Evapotranspiration: 31.680598059668203 | Pumping_Rate: 78.15484297090553 | Land_Use: Agricultural
Month: 25 | Well_ID: 3 | Groundwater_Level: 9.446619752495977 | Precipitation: 68.99108270882647 | Temperature: 37.13358243172761 | Evapotranspiration: 20.048515181466204 | Pumping_Rate: 152.44411207362506 | Land_Use: Agricultural
Month: 26 | Well_ID: 3 | Groundwater_Level: 10.634703555002714 | Precipitation: 20.30204063100193 | Temperature: 27.16479912680348 | Evapotranspiration: 28.18496837864333 | Pumping_Rate: 131.20185459707727 | Land_Use: Agricultural
Month: 27 | Well_ID: 3 | Groundwater_Level: 6.747807292215138 | Precipitation: -1.0784226980390965 | Temperature: 18.111912496228815 | Evapotranspiration: 8.229349535571453 | Pumping_Rate: 77.80686508081098 | Land_Use: Urban
Month: 28 | Well_ID: 3 | Groundwater_Level: 6.736848063869193 | Precipitation: 68.68639822478548 | Temperature: 22.176129979145287 | Evapotranspiration: 31.7847666388539 | Pumping_Rate: 59.96168179269302 | Land_Use: Natural
Month: 29 | Well_ID: 3 | Groundwater_Level: 10.58201559943146 | Precipitation: 22.662426031691577 | Temperature: 30.106916477146992 | Evapotranspiration: 44.288577078135674 | Pumping_Rate: 88.42982107066456 | Land_Use: Natural
Month: 30 | Well_ID: 3 | Groundwater_Level: 10.295678550526832 | Precipitation: 45.50469196214633 | Temperature: 35.442213864349625 | Evapotranspiration: 15.258678679578942 | Pumping_Rate: 113.03507938273917 | Land_Use: Urban
Month: 31 | Well_ID: 3 | Groundwater_Level: 10.368341905989352 | Precipitation: 26.59773947881281 | Temperature: 17.070083438810208 | Evapotranspiration: 24.140723266822448 | Pumping_Rate: 107.20617531838668 | Land_Use: Natural
Month: 32 | Well_ID: 3 | Groundwater_Level: 10.726820230049618 | Precipitation: 13.960391248399606 | Temperature: 15.600378074304775 | Evapotranspiration: 33.2910677871013 | Pumping_Rate: 137.59398474304732 | Land_Use: Natural
Month: 33 | Well_ID: 3 | Groundwater_Level: 8.840206527936164 | Precipitation: 60.82925456409576 | Temperature: 34.35482587685891 | Evapotranspiration: 42.52842634427484 | Pumping_Rate: 123.69759166542556 | Land_Use: Natural
Month: 34 | Well_ID: 3 | Groundwater_Level: 10.829705663584276 | Precipitation: 65.18310320605293 | Temperature: 26.94807088685452 | Evapotranspiration: 25.517753836998505 | Pumping_Rate: 129.0870707725872 | Land_Use: Urban
Month: 35 | Well_ID: 3 | Groundwater_Level: 11.1137508822469 | Precipitation: 38.46979198546561 | Temperature: 20.658536340618166 | Evapotranspiration: 23.077496707341037 | Pumping_Rate: 109.80566201831311 | Land_Use: Urban
Month: 36 | Well_ID: 3 | Groundwater_Level: 9.257648955714558 | Precipitation: -1.8208458428981977 | Temperature: 27.673145430612177 | Evapotranspiration: 10.31076857583917 | Pumping_Rate: 58.32103809367028 | Land_Use: Natural
Month: 37 | Well_ID: 3 | Groundwater_Level: 14.571883095942795 | Precipitation: 39.075111034950346 | Temperature: 11.82126130491561 | Evapotranspiration: 31.034381293081065 | Pumping_Rate: 94.12904406559295 | Land_Use: Natural
Month: 38 | Well_ID: 3 | Groundwater_Level: 11.936149920406116 | Precipitation: 57.83608010805093 | Temperature: 25.016877532985806 | Evapotranspiration: 50.42076040143744 | Pumping_Rate: 131.80269219725997 | Land_Use: Natural
Month: 39 | Well_ID: 3 | Groundwater_Level: 8.747166587914935 | Precipitation: 20.42176862451743 | Temperature: 26.639105864215427 | Evapotranspiration: 32.77358461964676 | Pumping_Rate: 98.45431214426061 | Land_Use: Agricultural
Month: 40 | Well_ID: 3 | Groundwater_Level: 12.576329192704138 | Precipitation: 53.667198395583114 | Temperature: 29.62135069768915 | Evapotranspiration: 29.777210208162867 | Pumping_Rate: 115.09271105871241 | Land_Use: Agricultural
Month: 41 | Well_ID: 3 | Groundwater_Level: 9.438539728699471 | Precipitation: 49.69380301654009 | Temperature: 19.930520238537312 | Evapotranspiration: 33.22082310766986 | Pumping_Rate: 90.43755054261601 | Land_Use: Agricultural
Month: 42 | Well_ID: 3 | Groundwater_Level: 13.077120730978823 | Precipitation: 61.585829992021765 | Temperature: 25.428435807016797 | Evapotranspiration: 29.88907996051398 | Pumping_Rate: 69.10564454374465 | Land_Use: Urban
Month: 43 | Well_ID: 3 | Groundwater_Level: 13.92476001111805 | Precipitation: 52.39160736828307 | Temperature: 20.372876869702065 | Evapotranspiration: 21.8698562773987 | Pumping_Rate: 96.29967807861668 | Land_Use: Natural
Month: 44 | Well_ID: 3 | Groundwater_Level: 10.059664332381532 | Precipitation: 30.53862118236889 | Temperature: 26.276918778371584 | Evapotranspiration: 38.232799156777055 | Pumping_Rate: 109.27142329097961 | Land_Use: Urban
Month: 45 | Well_ID: 3 | Groundwater_Level: 13.709435476852805 | Precipitation: 73.93143003328983 | Temperature: 20.523268388184878 | Evapotranspiration: 32.25761523111754 | Pumping_Rate: 80.32936841615668 | Land_Use: Urban
Month: 46 | Well_ID: 3 | Groundwater_Level: 12.67752673949025 | Precipitation: 46.8294085394606 | Temperature: 22.959495804198898 | Evapotranspiration: 30.176132519336573 | Pumping_Rate: 92.92866265429994 | Land_Use: Urban
Month: 47 | Well_ID: 3 | Groundwater_Level: 13.552513446506996 | Precipitation: 49.45390920980136 | Temperature: 20.020923026048855 | Evapotranspiration: 20.2463397272175 | Pumping_Rate: 71.81610274042052 | Land_Use: Natural
Month: 48 | Well_ID: 3 | Groundwater_Level: 15.745162270310265 | Precipitation: 31.33464081853608 | Temperature: 28.255681209118286 | Evapotranspiration: 43.03507931934759 | Pumping_Rate: 133.5773475269229 | Land_Use: Agricultural
Month: 49 | Well_ID: 3 | Groundwater_Level: 11.490438479384 | Precipitation: 41.134354976169796 | Temperature: 29.29225558328333 | Evapotranspiration: 36.6470274533311 | Pumping_Rate: 91.16632727235898 | Land_Use: Natural
Month: 50 | Well_ID: 3 | Groundwater_Level: 10.489630313781108 | Precipitation: 32.30394571946198 | Temperature: 23.826897150212933 | Evapotranspiration: 24.470791626326978 | Pumping_Rate: 143.5826663537855 | Land_Use: Natural
Month: 51 | Well_ID: 3 | Groundwater_Level: 10.220100970050712 | Precipitation: 46.54107880153154 | Temperature: 25.191189974800142 | Evapotranspiration: 40.01824853681937 | Pumping_Rate: 145.86243551622726 | Land_Use: Urban
Month: 52 | Well_ID: 3 | Groundwater_Level: 10.355661632334648 | Precipitation: 84.23416960284688 | Temperature: 17.75704292683228 | Evapotranspiration: 25.024291616147927 | Pumping_Rate: 97.56862105834769 | Land_Use: Urban
Month: 53 | Well_ID: 3 | Groundwater_Level: 11.807438570144997 | Precipitation: 22.56197714137287 | Temperature: 23.501616759966065 | Evapotranspiration: 22.17996507488963 | Pumping_Rate: 69.7465380235795 | Land_Use: Urban
Month: 54 | Well_ID: 3 | Groundwater_Level: 12.604691093076424 | Precipitation: 17.728772042465177 | Temperature: 24.748976914791275 | Evapotranspiration: 22.402968825197128 | Pumping_Rate: 37.423063667999884 | Land_Use: Agricultural
Month: 55 | Well_ID: 3 | Groundwater_Level: 12.423171709709404 | Precipitation: 79.42340654987217 | Temperature: 38.103965455149876 | Evapotranspiration: 12.289314469119088 | Pumping_Rate: 55.83888780919625 | Land_Use: Agricultural
Month: 56 | Well_ID: 3 | Groundwater_Level: 13.45858243570659 | Precipitation: 45.81352645696268 | Temperature: 19.44016487112918 | Evapotranspiration: 34.71542380418206 | Pumping_Rate: 58.784955253040195 | Land_Use: Agricultural
Month: 57 | Well_ID: 3 | Groundwater_Level: 11.752123519691853 | Precipitation: 36.61854522680167 | Temperature: 32.320886193762185 | Evapotranspiration: 11.6885512166165 | Pumping_Rate: 141.35408882384513 | Land_Use: Natural
Month: 58 | Well_ID: 3 | Groundwater_Level: 14.54311168122402 | Precipitation: 70.79809374792153 | Temperature: 29.98429386732904 | Evapotranspiration: 17.715561687342372 | Pumping_Rate: 103.47473761680838 | Land_Use: Urban
Month: 59 | Well_ID: 3 | Groundwater_Level: 11.005298811395736 | Precipitation: 37.88768920526272 | Temperature: 26.403182022450682 | Evapotranspiration: 9.244119909214668 | Pumping_Rate: 111.68813572275964 | Land_Use: Natural
Month: 60 | Well_ID: 3 | Groundwater_Level: 16.862868896752754 | Precipitation: 86.52019427093873 | Temperature: 33.793102420975664 | Evapotranspiration: 29.13930307209107 | Pumping_Rate: 33.38736973194622 | Land_Use: Agricultural
Month: 1 | Well_ID: 4 | Groundwater_Level: 12.551910375844246 | Precipitation: 63.55851742678538 | Temperature: 26.860527363034315 | Evapotranspiration: 28.49679539728128 | Pumping_Rate: 64.06100712348216 | Land_Use: Urban
Month: 2 | Well_ID: 4 | Groundwater_Level: 9.455279134176875 | Precipitation: 40.24177183708595 | Temperature: 26.945795978339643 | Evapotranspiration: 26.73303786813636 | Pumping_Rate: 126.6123932933886 | Land_Use: Agricultural
Month: 3 | Well_ID: 4 | Groundwater_Level: 8.888710334560583 | Precipitation: 93.14616426531006 | Temperature: 24.734396734912274 | Evapotranspiration: 19.574223053294237 | Pumping_Rate: 108.60322337147758 | Land_Use: Urban
Month: 4 | Well_ID: 4 | Groundwater_Level: 11.84918916763945 | Precipitation: 37.88570153993323 | Temperature: 31.117844412093138 | Evapotranspiration: 18.2776624656336 | Pumping_Rate: 95.58384163943208 | Land_Use: Urban
Month: 5 | Well_ID: 4 | Groundwater_Level: 10.28493074005416 | Precipitation: 64.84190744018613 | Temperature: 30.48234616905442 | Evapotranspiration: 34.64369863546574 | Pumping_Rate: 116.94527075800367 | Land_Use: Natural
Month: 6 | Well_ID: 4 | Groundwater_Level: 12.002389877437452 | Precipitation: 55.98585160812984 | Temperature: 21.871613562518938 | Evapotranspiration: 24.494480682915125 | Pumping_Rate: 149.07393418407446 | Land_Use: Natural
Month: 7 | Well_ID: 4 | Groundwater_Level: 11.359410213022683 | Precipitation: 76.03482578797596 | Temperature: 18.40376402700616 | Evapotranspiration: 33.16358321536145 | Pumping_Rate: 93.36872609388848 | Land_Use: Agricultural
Month: 8 | Well_ID: 4 | Groundwater_Level: 10.102957268377283 | Precipitation: 81.23022393453705 | Temperature: 23.985096813021716 | Evapotranspiration: 21.147513138757777 | Pumping_Rate: 102.08109407974209 | Land_Use: Natural
Month: 9 | Well_ID: 4 | Groundwater_Level: 8.388982292560524 | Precipitation: 50.64008298131533 | Temperature: 20.999807178011768 | Evapotranspiration: 31.810627427710823 | Pumping_Rate: 105.77790756193916 | Land_Use: Natural
Month: 10 | Well_ID: 4 | Groundwater_Level: 6.886256845190589 | Precipitation: 34.93164259307633 | Temperature: 24.682377126923225 | Evapotranspiration: 43.032780373160634 | Pumping_Rate: 171.76328905821978 | Land_Use: Natural
Month: 11 | Well_ID: 4 | Groundwater_Level: 8.856886290164082 | Precipitation: 59.19944285878233 | Temperature: 31.187190673420695 | Evapotranspiration: 35.861658003927836 | Pumping_Rate: 37.01931206742923 | Land_Use: Urban
Month: 12 | Well_ID: 4 | Groundwater_Level: 11.298414370977923 | Precipitation: 36.44569260495788 | Temperature: 22.71349172456605 | Evapotranspiration: 25.875861817835197 | Pumping_Rate: 120.49669044366424 | Land_Use: Natural
Month: 13 | Well_ID: 4 | Groundwater_Level: 9.852380854930278 | Precipitation: 90.26774495053246 | Temperature: 24.785883093442127 | Evapotranspiration: 32.571989703559275 | Pumping_Rate: 96.55593253722809 | Land_Use: Agricultural
Month: 14 | Well_ID: 4 | Groundwater_Level: 6.775288737258563 | Precipitation: 52.73070662165475 | Temperature: 25.290113674041976 | Evapotranspiration: 27.59334825469787 | Pumping_Rate: 117.00315178552539 | Land_Use: Urban
Month: 15 | Well_ID: 4 | Groundwater_Level: 9.460790029109148 | Precipitation: 42.69356897375783 | Temperature: 29.242154411026423 | Evapotranspiration: 30.078801846947282 | Pumping_Rate: 80.27882338015827 | Land_Use: Urban
Month: 16 | Well_ID: 4 | Groundwater_Level: 9.738871065821455 | Precipitation: 53.69360611729817 | Temperature: 13.765553330076974 | Evapotranspiration: 26.74388947851496 | Pumping_Rate: 98.5310490742465 | Land_Use: Natural
Month: 17 | Well_ID: 4 | Groundwater_Level: 7.061490443101585 | Precipitation: 23.05747420940607 | Temperature: 21.966498526173517 | Evapotranspiration: 28.356647941146086 | Pumping_Rate: 121.34231738396485 | Land_Use: Urban
Month: 18 | Well_ID: 4 | Groundwater_Level: 9.005750351105075 | Precipitation: 30.56771922978697 | Temperature: 26.056418461397364 | Evapotranspiration: 32.12093353074175 | Pumping_Rate: 193.38730603131523 | Land_Use: Agricultural
Month: 19 | Well_ID: 4 | Groundwater_Level: 8.692846752153754 | Precipitation: 74.0082781588885 | Temperature: 31.000394782134308 | Evapotranspiration: 20.066413004180493 | Pumping_Rate: 124.24108568206215 | Land_Use: Agricultural
